,Unnamed: 0,Time,Text,Sentiment
120,120,2019-01-03 23:38:24+00:00,repeated errors cost hundreds people homes—now wells fargo wants buy silence,"[18.45283614572718, 1.3905005369457082, 0.20340155000258164]"
121,121,2019-01-03 23:38:16+00:00,just minutes separate arizona state its pac opener. sun devils tip against utah utes wells fargo arena p.m.,"[52.11304125780848, 53.54767272331658, -9.130371939917069]"
122,122,2019-01-03 23:38:04+00:00,repeated errors cost hundreds people homes—now wells fargo wants buy silence,"[18.45283614572718, 1.3905005369457082, 0.20340155000258164]"
123,123,2019-01-03 23:35:42+00:00,"it’s pm, gritty twerking bar inside the wells fargo center.","[30.311406838930136, 21.264097413308797, -10.325718617294328]"
124,124,2019-01-03 23:35:20+00:00,this the best closing show ever good job wells fargo,"[11.541010711003931, 5.383716228554874, -13.096032089781417]"
125,125,2019-01-03 23:33:57+00:00,"if tim sloan serious wanting fix wellsfargo tattered reputation ""build better bank,"" ve got great idea him divest fossil fuels private prisons, reinvest a clean energy economy.","[40.27260269540596, 16.665777737147806, -0.694969407257858]"
126,126,2019-01-03 23:31:06+00:00,wells fargo agreed give its insurance licenses two years pay another million it ever wants to sell insurance california again.,"[34.96825936394682, 24.2711403123038, -9.022765254514965]"
127,127,2019-01-03 23:30:06+00:00,what five ways investors position “the end easy” ? wells fargo investment institute shares views. market volatility investing,"[56.27195015666695, 65.46416690303667, -9.545452201385217]"
128,128,2019-01-03 23:30:00+00:00,wells fargo investment institute expects positive performance for major stock indices.,"[44.29614362000367, 42.03027316914934, -12.145339918299172]"
129,129,2019-01-03 23:28:14+00:00,"wellsfargo settled m exploiting low income people. maybe cityofatlanta keishabottoms reconsider relationship ""the initiative be co chaired tai roberson, senior community development officer wells fargo""","[67.38041160392027, 89.94396962403603, -10.043971652266848]"
130,130,2019-01-03 23:24:58+00:00,"my poor apple stock... to put apple market value plunge context, billion double size wells fargo than three times size mcdonald’s than five times size costco more than times size raytheon","[81.29307084348874, 40.72276205870689, -10.181048475653839]"
131,131,2019-01-03 23:23:28+00:00,proud say my employer years wellsfargo named blackenterpise magazine list the best companies diversity.,"[32.43150754560451, 46.18438988280465, -12.076963313339874]"
132,132,2019-01-03 23:19:14+00:00,"bankofamerica once favorite financial institutions due poor customer service, non customer friendly policies i’m looking change my business chase wellsfargo...","[59.50230951389552, 62.306743937166914, 0.5061904468487484]"
133,133,2019-01-03 23:18:39+00:00,it’s utahmbb game day the runnin’ utes visit asu tempe the k satellite pregame show jp chunga larsen espn live now espnbill jimmysoto take from wells fargo arena utah asu tips at pm mt,"[60.28846785432285, 58.060002053809185, -7.354227544428014]"
134,134,2019-01-03 23:17:56+00:00,crypto critics wells fargo caught scamming clients,"[18.95832893084613, 10.188931511647565, -10.929765902505277]"
135,135,2019-01-03 23:17:03+00:00,"game wells fargo center wellsfargoctr carolina hurricanes vs philadelphia flyers philadelphia, pa","[22.12366471414634, 41.906051647547805, -10.364518729257505]"
136,136,2019-01-03 23:17:02+00:00,spookymari wells fargo,"[-1.163827870224604, -1.2618099921591441, -11.483060127935218]"
137,137,2019-01-03 23:15:00+00:00,riding shotgun across west john boessenecker’s new book uncovering heroes wells fargo.,"[31.17488246345393, 47.4558329165435, -9.807916968950039]"
138,138,2019-01-03 23:12:42+00:00,wells fargo could pay california . million settle force placed insurance charges,"[50.625759360506585, 23.290558092313418, 1.5048416357980443]"
139,139,2019-01-03 23:12:11+00:00,the dj bud light zone wells fargo center played deftones i love,"[29.487228577089663, 36.42058712979997, -11.013686193828264]"
140,140,2019-01-03 23:12:08+00:00,wells fargo could pay california . million settle force placed insurance charges,"[50.625759360506585, 23.290558092313418, 1.5048416357980443]"
141,141,2019-01-03 23:09:32+00:00,"don submit quit. apply jobs like ""strategic planning manager "" wells fargo, look people might know the company. you might able reach hr directly. ready to apply? check the link our bio.","[77.50262134734292, 63.961260857379486, -6.753590354209692]"
142,142,2019-01-03 23:07:38+00:00,repeated errors cost hundreds people homes—now wells fargo wants buy silence,"[18.45283614572718, 1.3905005369457082, 0.20340155000258164]"
143,143,2019-01-03 23:05:27+00:00,trillataylor wellsfargo remember i told i having problem w wells fargo you said was fault god don’t like ugly,"[16.599516431328585, 1.4954008161724341, -13.953910169648196]"
144,144,2019-01-03 23:04:22+00:00,wells fargo agrees pay california million drop insurance license state – ktla,"[59.74700737474203, 32.689037982016984, -9.864773154905691]"
145,145,2019-01-03 23:03:34+00:00,musser benson wfb fraud wellsfargo stop fines liquidate bank. distribute funds the people ruined whatever left go the shareholders. badbank wellsfargo,"[27.321868854324574, 35.63064977076939, 0.11158286839354048]"
146,146,2019-01-03 23:00:05+00:00,louisiana receiving almost million wells fargo settlement,"[9.801078256735519, 10.799055969499541, -10.963177310255986]"
147,147,2019-01-03 23:00:05+00:00,louisiana receiving almost million wells fargo settlement,"[9.801078256735519, 10.799055969499541, -10.963177310255986]"
148,148,2019-01-03 22:57:21+00:00,"wells fargo, bank america offer help clients amid government shutdown cnbc","[35.58554744100327, 52.49992583995116, -10.428611844597029]"
149,149,2019-01-03 22:56:53+00:00,iron spike wells. wells. wells fargo,"[21.902767910012567, 21.80478578807803, -10.69337712444105]"
150,150,2019-01-03 22:56:37+00:00,allentown morning call they destroyed woman says wells fargo mistake forced to sell home. via googlenews,"[55.36626697259877, 17.55402018787815, 0.7597107510962786]"
